ERR2840913	ERR2840898	ERR2840915	ERR2840901	ERR2840908	ERR2840936	ERR2840926	ERR2840892	ERR2840903	ERR2840906	ERR2840893	ERR2840925	ERR2840934	ERR2840910	ERR2840940	ERR2840924	ERR2840894	ERR2840937	ERR2840897	ERR2840914	ERR2840890	ERR2840928	ERR2840922	ERR2840911	ERR2840929	ERR2840912	ERR2840888	ERR2840923	ERR2840916	ERR2840909	ERR2840939	ERR2840895	ERR2840917	ERR2840938	ERR2840896	ERR2840889	ERR2840900	ERR2840904	ERR2840941	ERR2840919	ERR2840902	ERR2840942	ERR2840921	ERR2840935	ERR2840899	ERR2840932	ERR2840930	ERR2840933	ERR2840905	ERR2840891	ERR2840927	ERR2840931	ERR2840918	ERR2840907	ERR2840920
Gorillibacterium	7	9	52	1	1	4	22	9	0	4	2	23	9	4	2	0	35	14	21	11	13	2	13	0	7	17	21	3	8	3	6	19	20	6	6	14	15	4	0	0	69	29	24	11	11	3	3	6	2	3	11	9	22	12	5
Aneurinibacillus	4	23	21	2	5	15	17	8	19	11	3	22	13	30	3	1	13	35	4	12	11	5	34	3	18	43	7	0	14	8	23	11	41	6	11	12	16	5	20	7	24	15	25	11	15	15	11	27	1	9	39	8	10	7	9
Alicyclobacillus	12	37	99	9	3	30	50	36	16	28	15	97	31	14	19	9	134	82	61	43	66	4	68	3	38	26	41	41	44	4	43	48	46	20	10	19	81	17	55	57	90	64	136	62	32	54	23	29	6	12	77	57	19	37	38
Tumebacillus	13	37	115	13	4	37	62	48	10	30	3	91	27	9	4	24	68	44	52	24	34	11	74	2	35	26	33	18	46	5	15	44	30	16	16	15	49	14	29	7	56	113	56	30	30	15	15	78	153	4	107	65	30	32	11
Kyrpidia	6	6	31	3	1	1	39	6	2	17	0	23	5	0	2	3	14	7	20	16	8	1	14	1	11	6	15	2	10	2	2	7	11	3	2	8	23	5	8	0	39	10	13	12	4	3	15	14	1	4	11	11	9	10	5
Thermoactinomyces	4	10	17	1	8	35	11	7	9	2	2	31	0	8	13	11	22	5	10	10	2	0	13	10	13	8	10	93	3	1	1	10	14	7	5	9	17	8	5	8	24	5	9	40	3	54	0	14	8	1	41	11	4	3	2
Laceyella	2	3	10	5	4	3	10	27	2	1	2	17	3	5	4	2	10	2	5	2	4	0	11	9	4	4	2	1	3	1	1	8	6	3	2	2	13	7	0	2	17	14	12	8	2	3	14	4	7	6	22	13	2	8	1
Seinonella	1	11	17	1	3	0	4	1	5	1	0	1	0	0	1	1	2	0	1	0	12	0	23	1	1	5	0	0	1	0	3	4	16	6	5	1	4	4	0	2	3	2	3	4	1	3	1	9	0	0	20	3	1	0	2
Planifilum	1	2	12	44	0	6	8	4	2	2	1	16	4	0	5	2	14	6	12	5	4	0	1	1	5	15	9	3	3	1	2	4	24	7	2	1	4	2	0	0	15	15	9	12	5	4	1	1	2	0	6	8	13	5	1
Shimazuella	1	5	4	1	0	11	13	2	1	3	0	8	1	6	3	0	6	8	2	2	5	0	13	6	4	11	2	2	0	1	13	1	21	1	3	2	2	0	8	1	4	5	5	2	0	4	4	6	0	4	4	6	7	1	2
Marininema	1	1	17	0	1	1	20	3	2	0	0	12	3	3	0	0	2	0	1	0	2	0	3	0	4	0	2	1	0	0	0	0	1	1	11	0	8	0	0	0	9	9	6	0	3	3	1	1	1	2	3	4	3	6	2
Lihuaxuella	3	2	25	5	3	3	4	16	1	4	0	7	2	2	1	6	130	8	1	1	9	1	17	0	3	10	11	6	2	5	7	5	5	14	5	1	5	4	11	2	7	18	4	3	3	1	1	16	2	3	28	6	1	20	1
Risungbinella	0	0	2	0	2	0	7	4	1	0	1	11	5	4	0	0	4	6	0	4	4	4	10	3	21	10	4	3	1	2	0	3	42	1	5	0	0	3	4	2	6	10	5	3	10	0	0	1	0	3	0	4	2	1	1
unclassified Bacillales	74	71	412	220	37	273	729	358	132	148	96	535	149	213	206	89	352	230	114	150	191	138	3742	47	271	175	161	342	143	45	153	253	863	431	159	91	172	75	202	384	351	327	794	318	158	216	250	248	29	149	1069	969	180	56	379
Thermicanus	0	1	112	0	0	1	3	2	1	1	0	6	0	0	0	0	0	2	3	5	4	0	1	1	3	3	1	1	1	0	0	4	1	1	2	0	57	2	0	1	26	7	6	0	0	1	0	2	0	0	2	5	0	2	0
Gemella	17	425	95	91	339	64	125	68	106	44	19	43	52	443	64	16	31	76	8	133	34	31	368	46	248	259	74	50	39	287	97	34	82	63	127	15	49	97	390	280	37	132	64	137	346	349	46	99	43	113	72	101	116	25	413
Exiguobacterium	8	31	169	35	13	56	153	48	25	103	16	103	22	26	24	67	74	51	42	52	50	24	172	10	32	73	56	182	22	11	25	48	128	42	42	31	45	18	42	68	81	72	106	68	30	45	25	61	17	22	158	117	47	45	44
unclassified Bacilli	2	1	4	0	1	68	16	5	4	6	0	21	5	2	4	1	3	72	1	19	1	0	933	0	7	2	1	6	5	4	98	2	18	245	1	6	3	5	8	5	7	60	78	444	1	6	1	5	0	8	137	682	3	2	3
Streptococcus	40417	3914	15368	37323	27434	6241	6725	18584	85488	5401	15853	8725	5839	50150	3775	4385	5230	93244	8474	5609	4743	7463	13047	46404	24991	40299	6731	71716	5254	8475	35244	13625	12361	20140	55509	13168	16714	8368	27048	14697	5041	91713	15115	35675	88765	14306	28404	28276	6093	408543	4471	4061	9729	37485	21425
Lactococcus	377	207	2784	589	124	689	9620	517	824	226	541	3033	175	874	238	5515	78	705	174	537	282	145	299	2218	953	359	369	47755	1952	1521	752	1194	515	227	602	367	427	67	481	10482	473	912	232	287	3221	374	1290	9120	1422	87956	242	2313	256	92	435
unclassified Streptococcaceae	15	43	114	35	830	107	56	40	246	35	141	6	24	81	13	24	2	189	9	26	33	81	7	39	93	79	144	84	4	116	19	55	4	20	93	34	39	38	84	58	5	120	0	150	829	51	14	390	7	36	66	8	2	173	7
Pediococcus	6	13	43	12	13	96	73	38	64	14	5	74	7	31	9	7	10	68	4	14	95	3	67	16	68	30	14	45	19	3	39	10	260	8	13	9	13	6	20	76	82	98	44	9	16	32	8	8	21	42	32	125	26	62	51
Lactobacillus	3143	878	2707	3401	289	3862	43367	3219	1300	1091	402	4504	753	881	1519	375	2140	2176	1337	1129	56877	1582	4640	1444	1847	1626	1008	2147	14922	1987	1636	1017	2702	1577	2849	550	2409	489	891	95471	1463	37477	1681	973	5064	1537	759	1288	847	1020	1516	2366	3099	2305	20648
unclassified Lactobacillaceae	0	1	28	0	6	7	3	1	2	2	0	4	3	4	7	0	7	2	3	0	1	1	8	0	1	0	12	1	1	1	1	3	31	2	11	0	2	0	0	0	15	10	7	2	2	1	4	8	0	1	4	16	3	0	0
Sharpea	5	17	4249	665	445	2941	6187	159	3903	562	211	2113	836	154	322	210	1448	393	141	198	1337	1401	3196	7	4520	360	170	1836	65	90	8192	1953	15735	2175	24	334	871	48	1663	2507	499	508	670	418	106	105	2025	629	5	1505	756	2012	8402	190	2836
Leuconostoc	11	11	36	11	14	432	171	23	125	34	8	48	56	39	28	207	12	494	8	10	24	42	350	34	80	63	21	141	18	40	1014	14	179	196	30	9	19	15	834	39	320	156	38	38	290	43	17	116	35	5295	35	59	310	20	43
Oenococcus	1	26	8	4	9	7	29	17	4	12	0	11	5	2	5	4	28	15	7	5	10	1	87	3	13	11	9	20	5	0	14	5	15	14	4	4	12	6	33	20	26	13	17	51	3	4	8	22	1	15	23	13	14	5	11
Weissella	6	9	24	7	7	150	7709	65	21	34	2	857	213	46	33	493	45	4191	14	9	25	63	395	1584	214	221	164	2017	9	22	205	89	284	213	10267	8	17	18	347	1186	24	3109	473	66	8	51	44	1090	76	1620	54	153	419	32	42
unclassified Leuconostocaceae	0	1	1	0	0	14	1	0	1	2	0	0	2	0	1	0	2	3	0	0	0	3	2	1	10	5	0	3	1	0	0	0	9	3	1	1	0	0	3	2	3	2	0	6	2	0	3	0	20	18	5	0	0	1	0
Fructobacillus	1	5	10	4	0	6	10	4	3	7	2	10	3	2	6	1	12	16	3	4	3	0	14	0	5	5	1	43	1	0	4	1	2	1	0	2	10	7	6	8	8	11	11	5	2	4	1	1	4	3	24	20	3	5	5
Convivina	0	0	6	0	0	0	8	5	4	0	0	5	4	0	0	0	2	1	1	0	3	0	1	0	0	7	0	0	5	0	0	8	2	0	3	0	0	1	0	2	0	1	4	1	1	4	0	1	0	0	0	0	0	2	0
Enterococcus	5203	4440	6112	8564	4725	6200	64324	5792	2869	3805	6876	12857	2994	2056	5428	2084	13000	9421	7204	6363	3624	6673	9469	2913	6724	5323	7989	32953	2843	4086	2992	11364	16446	4634	9930	4217	16272	2797	10555	5603	10474	12238	5288	9961	12249	4357	6219	23455	44849	7951	9377	11077	6476	12145	37467
Vagococcus	11	5	50	13	3	29	73	13	17	14	1	21	8	31	7	5	25	23	6	10	26	4	269	21	23	40	27	104	5	7	6	18	185	12	20	8	9	17	19	62	16	64	33	17	9	32	14	6	5	838	39	34	87	7	53
Melissococcus	1	4	0	6	3	1	8	5	4	2	1	5	7	1	0	3	9	1	1	2	3	6	16	3	6	18	0	20	1	1	1	2	27	1	2	2	3	1	4	15	18	3	8	0	1	1	0	23	0	3	7	16	5	3	3
Tetragenococcus	2	8	39	11	6	16	53	23	7	5	5	20	8	2	11	4	15	35	6	10	12	1	46	9	16	17	67	47	8	6	28	14	39	11	15	4	12	5	31	17	19	26	25	28	12	14	8	25	42	8	23	15	14	3	31
Pilibacter	57	0	8	0	1	4	20	13	10	1	1	19	0	5	6	0	4	6	0	20	4	1	122	1	2	2	2	1	2	0	1	0	16	6	3	0	10	0	4	20	5	5	7	3	3	4	11	3	0	7	1	5	0	0	11
unclassified Enterococcaceae	1	3	6	2	3	14	710	53	1	9	2	219	1	7	0	1	10	1	2	11	8	31	56	1	6	5	8	923	6	1	19	1	49	4	7	2	5	5	23	27	8	13	12	6	4	9	11	2	3	6	16	29	12	4	22
Bavariicoccus	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	1	1	0	1	0	0	4	12	0	1	1	1	2	1	1	1
Aerococcus	14	19	62	20	6	70	84	47	27	79	6	82	55	148	14	36	54	57	37	40	34	24	484	17	67	30	56	184	42	6	56	109	85	38	44	142	76	22	54	106	45	70	75	88	29	98	157	35	14	63	43	73	33	17	76
Globicatella	4	3	11	8	1	7	15	7	3	4	8	4	1	15	1	1	7	12	6	2	1	1	15	1	4	2	5	8	3	2	9	11	34	4	3	4	8	2	14	6	7	19	11	4	7	7	3	19	6	5	66	28	3	1	9
Abiotrophia	2	3	20	0	41	54	116	0	7	11	1	69	4	145	1	42	5	87	6	0	23	28	29	18	45	14	59	35	3	126	12	8	282	1	38	6	74	3	626	181	15	9	10	22	39	269	6	30	38	18	6	8	2	19	58
Facklamia	1	5	23	6	20	6	33	5	43	16	67	25	0	10	3	5	6	14	4	7	9	1	44	2	15	6	5	100	5	3	9	4	38	8	23	4	12	3	20	30	42	3	31	13	6	17	10	4	6	2	32	26	8	4	24
Eremococcus	3	1	6	2	3	11	3	6	1	1	1	1	0	5	0	0	3	3	0	3	1	1	4	0	3	6	2	3	1	1	3	4	1	0	6	2	3	1	4	8	2	1	2	1	4	0	0	3	5	4	8	4	0	0	13
Carnobacterium	4331	1639	6055	4585	1134	912	1874	11066	1960	1747	3209	2257	548	4603	1900	175	2131	833	1466	6706	3391	462	1316	908	1143	8331	8531	751	4959	2828	681	9287	12146	1156	1616	1567	16974	4091	578	325	4471	9252	1244	815	5658	413	9822	3713	30340	9739	5265	1158	3249	9807	867
Dolosigranulum	3	1	7	111	5	12	24	37	0	2	22	8	7	6	2	1	4	18	4	10	4	1	123	1	5	6	16	12	1	2	5	2	5	4	3	2	6	3	9	8	18	9	12	16	16	5	3	9	40	21	30	4	3	9	14
Trichococcus	15	57	199	13	27	51	137	91	32	43	10	144	37	43	34	19	150	34	45	69	101	27	99	28	66	61	54	43	38	10	65	160	115	59	32	35	73	32	33	53	100	77	90	45	64	24	32	57	52	9	91	167	25	40	46
Alkalibacterium	57	12	21	10	4	10	48	22	9	4	5	25	5	18	8	21	13	12	17	6	15	7	130	6	8	16	10	68	7	5	36	9	55	23	21	4	15	10	10	26	12	21	23	13	9	5	101	8	5	6	27	26	7	6	7
Granulicatella	26	43	133	584	155	126	120	52	296	56	31	87	101	624	102	110	52	351	23	71	136	86	217	95	536	180	224	372	41	374	54	58	332	38	180	14	145	173	260	296	13	101	45	83	407	427	91	105	83	241	34	77	17	102	1036
Atopobacter	0	0	7	5	0	2	52	16	19	7	1	39	0	0	0	5	3	2	0	17	3	1	14	2	27	1	5	27	1	2	2	2	1	3	0	5	2	57	3	10	11	23	9	6	9	5	3	3	5	2	8	3	0	0	11
Isobaculum	1	4	3	0	1	3	11	0	10	13	3	3	2	2	8	1	6	4	1	1	1	3	61	4	6	1	2	3	12	2	7	6	4	1	11	0	2	0	8	3	5	2	4	10	4	3	4	7	0	5	6	37	2	0	2
Marinilactibacillus	5	8	21	5	2	29	54	7	6	5	2	37	17	9	3	13	4	13	2	8	93	2	77	5	3	6	4	65	2	4	0	7	73	6	16	6	6	21	23	7	9	1	7	8	5	48	8	4	1	7	10	10	25	0	9
Allofustis	0	1	3	0	0	10	19	29	0	0	0	69	2	11	2	2	0	5	7	5	3	0	64	2	9	6	2	2	4	1	0	0	2	1	3	8	74	4	3	0	2	1	8	8	5	5	2	11	0	1	1	17	0	0	1
Atopococcus	0	2	4	3	0	0	13	3	1	4	2	6	2	0	1	1	4	4	8	3	1	0	5	0	0	10	2	12	2	1	1	8	8	9	0	1	6	2	1	1	23	16	8	6	3	0	0	1	0	3	8	15	2	4	0
Pisciglobus	0	0	2	0	0	0	8	2	0	0	0	7	0	4	1	1	5	0	0	0	0	0	3	0	0	1	1	2	0	0	0	0	35	1	0	0	0	8	0	5	3	0	6	4	0	0	1	0	7	3	0	1	0	0	26
Jeotgalibaca	4	6	60	1	7	8	23	31	5	1	0	26	1	23	6	3	37	2	4	10	8	0	142	4	11	27	10	15	2	2	3	15	12	9	16	0	11	4	4	9	18	25	12	22	10	14	18	24	3	13	26	19	1	7	14
unclassified Lactobacillales	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	304	0	0	0	0	4	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1
Halanaerobium	17	29	146	20	22	42	83	127	28	35	17	73	30	127	30	7	48	51	34	44	62	18	165	25	87	60	64	94	36	21	39	56	156	33	45	14	60	38	56	39	91	73	95	40	38	55	85	60	21	79	118	94	70	45	42
Halothermothrix	3	6	13	3	0	3	15	34	4	8	1	6	3	0	1	3	12	1	4	1	5	1	31	0	28	1	12	3	1	2	0	2	9	2	2	4	3	0	2	4	34	3	14	4	3	4	6	3	0	1	5	4	1	9	12
Halocella	4	11	34	9	6	16	28	56	4	16	1	42	6	8	17	2	8	12	3	1	8	2	13	9	27	12	10	1	3	10	4	12	6	5	17	3	12	13	11	5	18	7	8	13	6	16	21	13	4	4	15	42	2	3	7
Halarsenatibacter	1	6	30	2	1	1	9	1	0	1	0	4	0	2	20	1	5	0	5	5	3	2	1	0	0	1	4	0	6	2	0	3	44	3	17	4	4	6	0	3	14	9	1	7	2	1	2	16	2	0	3	2	3	4	2
Acetohalobium	9	1	10	1	0	2	9	24	1	22	0	18	1	3	1	0	10	2	4	4	5	3	184	3	14	2	16	4	10	1	8	8	3	2	7	2	16	4	3	12	22	3	7	0	5	3	0	8	1	3	13	6	1	3	4
Halobacteroides	3	0	1	9	2	5	5	7	4	2	67	4	2	4	3	2	2	1	2	1	3	1	15	2	9	5	16	61	1	1	2	4	4	7	4	3	4	2	6	3	14	4	8	10	5	9	2	4	0	0	12	17	1	1	4
Orenia	5	13	26	9	2	23	64	9	4	7	1	12	5	24	7	3	8	8	1	0	18	7	128	4	34	14	1	28	2	1	10	7	49	23	6	7	0	7	8	14	5	15	28	29	5	9	10	5	8	11	18	21	8	6	25
Selenihalanaerobacter	0	1	5	2	1	2	7	2	51	1	0	3	8	6	4	0	4	0	1	4	3	0	11	6	3	6	2	4	16	4	3	13	18	0	4	2	12	6	2	3	7	6	12	0	2	2	3	1	2	2	20	5	1	6	5
Halonatronum	4	1	5	2	1	9	14	5	0	4	1	4	7	4	0	0	4	0	14	4	6	2	20	0	2	2	6	10	0	2	2	1	8	4	1	15	7	4	26	22	3	1	3	6	2	3	3	5	2	1	7	10	1	1	23
Candidatus Frackibacter	0	0	1	0	0	45	16	3	0	0	1	4	5	15	0	9	5	9	2	4	0	0	76	0	5	45	14	21	1	2	2	1	11	0	4	0	0	8	13	8	5	8	11	2	0	6	0	1	0	3	34	11	1	0	11
unclassified Thermoanaerobacterales	12	15	44	7	0	7	27	23	3	10	3	48	6	0	7	1	26	6	25	27	9	7	13	10	6	10	49	2	9	3	1	24	21	17	5	4	23	3	1	10	64	9	45	20	3	7	5	39	3	2	30	23	23	11	10
Thermoanaerobacter	8	16	42	5	3	8	62	24	21	27	3	18	41	16	21	8	26	14	11	11	26	3	107	3	41	18	7	115	13	3	9	19	39	22	29	10	22	13	29	62	22	24	37	28	18	15	23	6	6	8	37	30	7	11	29
Carboxydothermus	6	14	30	4	12	17	23	93	8	12	1	36	4	12	2	3	19	11	7	16	8	2	30	1	11	3	6	53	12	1	9	13	31	5	8	3	12	6	21	16	60	29	29	6	21	4	8	10	3	3	52	18	16	6	18
Thermacetogenium	5	12	35	0	0	10	21	26	4	5	0	43	22	2	5	9	72	3	16	10	19	20	11	0	61	4	13	13	36	3	1	15	14	2	12	7	7	2	17	23	62	16	24	16	7	5	27	7	1	3	37	15	9	10	17
Thermanaeromonas	1	4	8	0	0	1	11	2	2	3	0	13	2	7	1	0	8	3	4	3	1	0	36	0	4	2	6	0	5	0	1	41	23	4	1	0	2	1	5	0	5	4	18	3	3	2	1	4	1	2	5	18	1	1	8
Caldanaerobacter	4	9	49	0	1	9	17	11	0	1	0	25	9	27	0	1	24	1	6	18	6	2	48	1	26	21	3	4	2	0	1	19	10	14	18	6	30	4	1	9	15	16	18	5	13	2	1	13	1	5	11	14	13	4	21
Tepidanaerobacter	13	16	60	89	5	28	55	30	3	14	3	48	20	23	23	17	55	47	26	33	58	23	67	4	52	53	31	38	16	5	10	25	46	54	31	12	36	16	38	15	51	41	52	80	31	11	15	16	6	25	47	60	29	21	29
unclassified Thermoanaerobacteraceae	0	0	8	0	0	5	3	3	1	0	0	4	0	0	0	2	2	0	0	3	1	0	7	1	2	0	0	1	1	0	0	2	5	0	0	1	20	1	0	0	1	0	6	1	0	0	4	1	0	2	86	6	3	2	2
Caldanaerobius	9	9	42	3	7	12	56	29	7	11	1	87	11	8	2	7	16	46	19	49	82	3	24	5	16	9	16	14	19	8	6	15	20	4	12	7	16	5	22	36	68	35	26	7	10	11	31	15	2	4	25	32	7	6	17
Brockia	0	1	6	2	0	2	22	1	2	0	0	16	0	0	0	0	5	2	6	4	0	0	4	0	0	2	11	1	1	0	0	2	1	1	0	2	1	1	1	1	6	5	14	0	3	2	2	2	0	0	9	3	1	1	1
Ammonifex	0	0	2	0	0	0	4	1	0	1	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	2	0
Moorella	2	17	57	4	4	20	38	31	11	25	1	50	9	4	2	3	77	27	27	18	26	9	35	5	10	10	19	65	17	5	12	28	40	9	6	3	18	11	12	19	56	65	39	19	13	3	9	24	9	7	32	22	10	25	12
Thermoanaerobacterium	9	14	38	3	4	29	89	92	10	16	23	121	18	25	21	7	59	21	32	17	32	5	70	12	70	28	23	39	83	12	42	12	106	22	21	12	23	37	18	22	56	91	57	37	24	18	25	80	5	9	84	104	18	16	34
Caldicellulosiruptor	8	27	23	8	2	29	76	31	18	51	4	41	9	28	49	4	19	57	10	14	16	0	55	6	25	24	28	24	12	2	14	23	37	25	53	12	18	14	11	52	25	47	57	19	13	12	14	11	11	22	77	30	11	8	13
Thermosediminibacter	5	3	16	1	0	1	27	9	2	3	1	15	8	2	1	0	5	6	9	8	6	2	37	3	0	4	11	1	3	0	0	3	16	2	3	11	6	1	0	4	39	19	16	6	4	0	2	3	3	2	11	14	7	3	3
Mahella	6	9	149	5	7	7	10	22	10	1	0	53	5	6	30	1	20	5	21	23	16	5	5	7	19	4	8	2	19	3	1	31	6	19	5	2	6	7	3	9	26	21	34	12	5	1	5	3	3	5	14	16	8	7	3
Sarcina	152	79	320	114	48	2177	838	334	2479	340	51	421	2789	165	4119	56	2320	9740	202	186	229	4490	871	171	11597	3289	130	314	1038	52	2536	2637	601	152	43	1282	280	153	114	164	700	414	382	8475	1737	957	4629	358	77	134	7368	2878	128	163	346
Clostridium	353428	176485	825922	387793	135274	362282	226952	392361	433195	295897	197027	363797	239571	163125	232629	27377	258905	273354	225537	776282	184965	220174	252526	168731	432745	525615	189526	78268	186677	274430	341170	537042	491193	245861	185850	399060	621544	253124	115456	108544	368435	494926	125891	336585	535411	115795	251598	446869	131125	207517	933007	387671	149687	345931	97661
Caloramator	13	17	67	126	37	23	55	46	27	7	11	61	15	42	23	9	15	32	13	23	20	9	158	12	46	21	21	25	11	9	20	23	156	39	32	15	54	29	40	12	44	56	88	49	28	52	25	38	12	26	56	81	46	21	35
Candidatus Arthromitus	4	1	14	8	14	11	34	18	14	8	3	17	14	31	0	7	9	20	2	8	26	3	100	12	35	23	14	8	10	5	24	4	19	11	9	8	17	8	46	15	18	67	21	28	28	13	6	7	9	11	30	16	3	5	8
Tindallia	8	5	20	6	5	15	27	17	2	7	3	15	11	4	6	2	12	41	4	8	13	75	31	3	12	11	6	24	4	4	2	5	12	9	5	3	20	8	1	4	18	35	9	10	8	12	22	15	3	5	38	21	12	9	22
Alkaliphilus	7	16	96	30	10	17	53	28	21	11	5	28	6	114	13	3	22	33	19	16	31	7	28	18	52	18	18	11	12	15	14	18	63	17	30	16	73	16	21	22	45	38	30	24	10	18	12	17	16	27	36	28	11	14	43
Caminicella	33	6	26	5	9	7	43	25	5	8	4	35	7	43	14	7	11	4	3	2	5	4	43	10	11	14	4	3	5	11	8	8	57	11	21	5	26	23	23	28	36	25	17	14	10	11	10	39	3	5	38	20	12	8	37
Caloranaerobacter	7	6	7	3	3	3	20	3	5	4	2	8	3	9	3	7	12	5	1	1	4	3	24	5	14	8	16	4	2	2	6	9	29	7	8	5	13	3	5	15	26	7	16	2	6	8	4	28	0	6	22	13	14	9	18
unclassified Clostridiaceae	124271	47710	74988	132331	101021	60745	29525	102860	145934	81142	79591	47001	188891	83167	95358	11757	38461	106563	56201	97749	81900	216347	72137	31284	198783	156216	26851	19598	31111	40136	302184	138743	124970	70151	36861	63444	169647	80523	56136	39095	41915	75021	26747	76388	124180	42513	578518	483015	26848	28866	245800	106404	32155	108473	23657
Geosporobacter	21	12	73	8	16	18	49	38	13	14	9	100	7	29	36	7	173	24	38	30	27	12	32	16	42	26	28	46	43	16	29	45	55	17	95	12	56	16	24	28	52	55	37	23	24	12	20	18	6	6	37	13	23	23	20
Lactonifactor	3444	336	873	255	196	246	524	664	240	251	90	338	138	578	416	35	2060	312	302	554	248	118	424	308	287	804	2464	218	278	247	154	552	589	224	721	178	1972	370	183	161	1344	514	381	462	366	125	417	346	201	270	799	316	488	1617	4829
Clostridiisalibacter	3	6	4	32	1	12	41	12	36	11	1	10	4	12	8	0	12	11	2	4	1	5	29	38	26	3	19	10	11	7	10	8	9	7	14	8	8	7	4	4	9	19	14	10	4	17	4	5	17	4	16	16	4	3	26
Butyricicoccus	17799	20869	64393	52086	39220	21133	33647	39221	18113	36729	46491	46913	14499	38286	21285	8902	39627	21679	76818	81742	20507	18176	15378	18647	23585	71619	15643	33674	27748	56283	29548	55305	123774	14781	24175	29903	125250	25937	15854	19426	23589	54773	43074	35371	36295	9347	23810	48571	34666	69432	76465	45166	20152	41097	20802
Lutispora	8	25	38	6	3	11	95	59	6	13	20	41	18	7	4	4	75	15	19	49	102	7	39	10	19	22	28	69	18	2	7	32	111	7	27	27	10	23	17	20	43	61	67	31	8	10	9	8	5	1	27	24	18	23	20
Proteiniclasticum	11	9	44	13	9	15	60	23	25	38	5	43	13	15	19	4	35	21	12	17	30	4	76	21	41	46	30	57	15	7	8	47	85	17	23	16	28	29	26	12	59	53	40	22	22	14	12	15	9	5	42	54	12	21	23
Youngiibacter	9	3	59	6	1	4	38	82	64	3	0	25	2	2	1	0	53	3	9	6	106	2	76	0	37	6	6	0	52	5	1	0	197	4	2	7	277	5	4	0	34	9	9	77	53	233	6	2	8	6	9	4	71	55	1
Fonticella	2	2	36	8	14	12	58	32	28	2	4	17	17	24	33	7	9	18	6	38	18	3	30	18	30	8	7	2	13	4	28	17	60	18	30	9	5	25	16	6	30	18	24	9	12	6	9	33	0	12	26	21	6	15	16
Hungatella	5560	6390	15268	6192	25157	1469	5068	10683	1895	2235	6014	2404	1435	5535	4319	6500	10593	1854	4409	2919	6401	967	3002	10901	2764	3689	11428	1079	2068	3557	1122	10397	27271	1549	7023	2245	16700	6090	1724	2332	42343	3362	2915	65334	5846	974	3185	16452	2255	12905	13502	2356	26414	4249	2323
Haloimpatiens	6	17	8	5	17	19	21	9	6	8	8	10	11	44	7	7	6	12	3	6	22	4	57	11	21	30	2	8	5	19	10	13	22	5	10	14	38	13	6	7	13	8	22	32	4	18	5	57	11	10	18	23	5	5	28
Hathewaya	15	15	46	35	15	13	81	15	14	22	12	34	5	54	38	1	23	28	5	27	10	5	54	11	28	37	16	40	8	22	24	12	412	18	47	9	18	16	19	37	14	53	24	41	21	45	18	19	6	15	42	41	118	14	36
Crassaminicella	6	14	15	7	1	8	43	38	6	7	0	16	4	23	8	8	18	8	5	12	15	3	41	4	21	18	12	30	7	11	10	13	29	19	12	5	12	9	21	11	21	53	26	36	16	9	7	17	9	13	13	28	9	13	38
Paramaledivibacter	7	8	31	4	1	19	20	21	7	2	2	10	1	15	4	0	15	5	5	7	3	4	168	10	11	17	10	22	7	3	5	5	6	15	11	9	3	9	12	39	7	9	22	17	13	19	7	9	4	3	7	33	6	9	16
Serpentinicella	1	6	21	3	1	10	15	37	10	4	1	12	5	16	3	1	15	11	10	2	5	0	45	1	15	8	6	16	12	10	4	245	40	12	15	5	6	11	9	7	16	23	26	7	23	12	4	7	0	9	9	23	7	9	14
Massilioclostridium	833	24	2699	26	27	22	32	119	17	40	58	71	15	22	14	6	369	27	19	129	108	10	107	13	65	14	492	8	42	1092	59	23	950	20	70	27	48	13	17	24	1122	24	35	18	48	5	15	44	27	369	47	35	275	311	22
Inediibacterium	3	6	36	11	15	27	60	17	19	10	2	26	53	35	19	21	15	29	4	26	5	11	53	3	31	16	10	102	3	8	12	12	30	19	22	5	15	14	80	99	16	141	52	6	16	53	14	31	4	8	46	52	19	6	60
Heliobacterium	9	10	118	2	1	10	43	58	9	11	3	115	12	2	5	6	77	14	80	25	37	1	21	0	8	34	34	5	24	1	8	24	22	34	8	7	31	1	7	2	115	31	88	12	21	9	14	20	8	6	54	29	12	42	3
Heliorestis	2	4	14	3	2	3	15	17	4	11	0	41	1	5	39	0	11	5	5	24	6	3	41	1	4	12	8	73	1	0	4	6	5	13	32	2	11	6	3	16	13	12	22	9	0	5	2	5	5	3	8	26	0	14	5
Clostridiales: environmental samples	4603	11694	47818	3762	1241	11802	30511	11803	7001	6421	1890	74059	14241	2077	6693	3235	38845	18490	122290	27386	13223	7900	24674	1394	20184	12075	14488	4253	11276	2185	6122	21038	17616	11623	3405	10197	210476	3559	3130	5464	65981	25221	95084	22658	14267	3929	10684	12849	3483	4121	108042	54576	40537	10879	15326
